number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feat_level,user_attrs_label,user_attrs_model_type,user_attrs_pca_mode,user_attrs_use_PCA,state
143,-0.0016559721242364045,2025-12-08 13:24:58.947991,2025-12-08 13:25:00.379910,0 days 00:00:01.431919,0.08720556900563457,extensive,final,lasso,pca_hybrid,True,COMPLETE
144,-0.0016559721242364045,2025-12-08 13:25:00.381117,2025-12-08 13:25:01.846517,0 days 00:00:01.465400,0.8009442934845096,extensive,final,lasso,pca_hybrid,True,COMPLETE
145,-0.0016559721242364045,2025-12-08 13:25:01.847858,2025-12-08 13:25:03.268198,0 days 00:00:01.420340,0.23807144540919806,extensive,final,lasso,pca_hybrid,True,COMPLETE
146,-0.0016559721242364045,2025-12-08 13:25:03.268198,2025-12-08 13:25:04.698692,0 days 00:00:01.430494,0.14310701793064695,extensive,final,lasso,pca_hybrid,True,COMPLETE
147,-0.0016559721242364045,2025-12-08 13:25:04.699693,2025-12-08 13:25:06.101387,0 days 00:00:01.401694,0.05399103064727594,extensive,final,lasso,pca_hybrid,True,COMPLETE
148,-0.0016559721242364045,2025-12-08 13:25:06.101387,2025-12-08 13:25:07.583254,0 days 00:00:01.481867,1.27725724184901,extensive,final,lasso,pca_hybrid,True,COMPLETE
149,-0.0016559721242364045,2025-12-08 13:25:07.584256,2025-12-08 13:25:09.015076,0 days 00:00:01.430820,0.017346201851525266,extensive,final,lasso,pca_hybrid,True,COMPLETE
150,-0.0016559721242364045,2025-12-08 13:25:09.015076,2025-12-08 13:25:10.464753,0 days 00:00:01.449677,0.09871325779066231,extensive,final,lasso,pca_hybrid,True,COMPLETE
151,-0.0016559721242364045,2025-12-08 13:25:10.464753,2025-12-08 13:25:11.881266,0 days 00:00:01.416513,0.0020660137375301223,extensive,final,lasso,pca_hybrid,True,COMPLETE
152,-0.0016559721242364045,2025-12-08 13:25:11.881266,2025-12-08 13:25:13.246857,0 days 00:00:01.365591,0.001029029502888924,extensive,final,lasso,pca_hybrid,True,COMPLETE
153,-0.0016559721242364045,2025-12-08 13:25:13.246857,2025-12-08 13:25:14.732233,0 days 00:00:01.485376,0.0016253121023552047,extensive,final,lasso,pca_hybrid,True,COMPLETE
154,-0.0016559721242364045,2025-12-08 13:25:14.732233,2025-12-08 13:25:16.184061,0 days 00:00:01.451828,0.0013139654001694066,extensive,final,lasso,pca_hybrid,True,COMPLETE
155,-0.0019968379908363123,2025-12-08 13:25:16.184710,2025-12-08 13:25:17.599466,0 days 00:00:01.414756,0.0006423583410187681,extensive,final,lasso,pca_hybrid,True,COMPLETE
156,-0.0016559721242364045,2025-12-08 13:25:17.600468,2025-12-08 13:25:18.998521,0 days 00:00:01.398053,0.00498549796924809,extensive,final,lasso,pca_hybrid,True,COMPLETE
157,-0.0016559721242364045,2025-12-08 13:25:18.998521,2025-12-08 13:25:20.464358,0 days 00:00:01.465837,0.39313826208988834,extensive,final,lasso,pca_hybrid,True,COMPLETE
158,-1724.6606317106016,2025-12-08 13:25:20.465693,2025-12-08 13:25:21.915373,0 days 00:00:01.449680,0.0002531740744752884,extensive,final,lasso,pca_hybrid,True,COMPLETE
159,-0.0016559721242364045,2025-12-08 13:25:21.915373,2025-12-08 13:25:23.365480,0 days 00:00:01.450107,0.04008755816537431,extensive,final,lasso,pca_hybrid,True,COMPLETE
160,-0.0016559721242364045,2025-12-08 13:25:23.365890,2025-12-08 13:25:24.798843,0 days 00:00:01.432953,0.9032207805877495,extensive,final,lasso,pca_hybrid,True,COMPLETE
161,-0.0016559721242364045,2025-12-08 13:25:24.799162,2025-12-08 13:25:26.249424,0 days 00:00:01.450262,7.890359577301377,extensive,final,lasso,pca_hybrid,True,COMPLETE
162,-0.0016559721242364045,2025-12-08 13:25:26.249424,2025-12-08 13:25:27.533401,0 days 00:00:01.283977,6.224798646052526,extensive,final,lasso,pca_hybrid,True,COMPLETE
163,-0.0016559721242364045,2025-12-08 13:25:27.533401,2025-12-08 13:25:28.916052,0 days 00:00:01.382651,4.617710432756286,extensive,final,lasso,pca_hybrid,True,COMPLETE
164,-0.0016559721242364045,2025-12-08 13:25:28.916052,2025-12-08 13:25:30.332820,0 days 00:00:01.416768,1.7349039608903496,extensive,final,lasso,pca_hybrid,True,COMPLETE
165,-0.0016559721242364045,2025-12-08 13:25:30.332820,2025-12-08 13:25:31.757268,0 days 00:00:01.424448,0.5741830395494842,extensive,final,lasso,pca_hybrid,True,COMPLETE
166,-0.0016559721242364045,2025-12-08 13:25:31.757268,2025-12-08 13:25:33.132779,0 days 00:00:01.375511,0.0034960516269811814,extensive,final,lasso,pca_hybrid,True,COMPLETE
167,-0.0016559721242364045,2025-12-08 13:25:33.133784,2025-12-08 13:25:34.466551,0 days 00:00:01.332767,0.030512936842453073,extensive,final,lasso,pca_hybrid,True,COMPLETE
168,-0.0016559721242364045,2025-12-08 13:25:34.466551,2025-12-08 13:25:35.866555,0 days 00:00:01.400004,8.905357893551203,extensive,final,lasso,pca_hybrid,True,COMPLETE
169,-0.0016559721242364045,2025-12-08 13:25:35.866555,2025-12-08 13:25:37.299339,0 days 00:00:01.432784,0.0024713107924884932,extensive,final,lasso,pca_hybrid,True,COMPLETE
170,-0.0016559721242364045,2025-12-08 13:25:37.299745,2025-12-08 13:25:39.533188,0 days 00:00:02.233443,0.07644689545737171,extensive,final,lasso,pca_hybrid,True,COMPLETE
171,-0.0016559721242364045,2025-12-08 13:25:39.534196,2025-12-08 13:25:41.185257,0 days 00:00:01.651061,0.38358423736893527,extensive,final,lasso,pca_hybrid,True,COMPLETE
172,-0.0016559721242364045,2025-12-08 13:25:41.185257,2025-12-08 13:25:42.703961,0 days 00:00:01.518704,0.6559265692459788,extensive,final,lasso,pca_hybrid,True,COMPLETE
173,-0.0016559721242364045,2025-12-08 13:25:42.703961,2025-12-08 13:25:44.234062,0 days 00:00:01.530101,0.4872946384584081,extensive,final,lasso,pca_hybrid,True,COMPLETE
174,-0.0016559721242364045,2025-12-08 13:25:44.236517,2025-12-08 13:25:45.720707,0 days 00:00:01.484190,0.2660613830228697,extensive,final,lasso,pca_hybrid,True,COMPLETE
175,-0.0016559721242364045,2025-12-08 13:25:45.720707,2025-12-08 13:25:47.216888,0 days 00:00:01.496181,1.1747258277956,extensive,final,lasso,pca_hybrid,True,COMPLETE
176,-0.0016559721242364045,2025-12-08 13:25:47.216888,2025-12-08 13:25:48.653363,0 days 00:00:01.436475,0.7915656816914372,extensive,final,lasso,pca_hybrid,True,COMPLETE
177,-0.0016559721242364045,2025-12-08 13:25:48.653363,2025-12-08 13:25:50.250943,0 days 00:00:01.597580,0.004078295077677289,extensive,final,lasso,pca_hybrid,True,COMPLETE
178,-0.0016559721242364045,2025-12-08 13:25:50.250943,2025-12-08 13:25:52.136065,0 days 00:00:01.885122,0.12797871488260174,extensive,final,lasso,pca_hybrid,True,COMPLETE
179,-0.0016559721242364045,2025-12-08 13:25:52.137066,2025-12-08 13:25:53.736710,0 days 00:00:01.599644,0.006184303970475213,extensive,final,lasso,pca_hybrid,True,COMPLETE
180,-0.0016559721242364045,2025-12-08 13:25:53.736710,2025-12-08 13:25:55.267075,0 days 00:00:01.530365,0.009644765174998012,extensive,final,lasso,pca_hybrid,True,COMPLETE
181,-0.0016559721242364045,2025-12-08 13:25:55.267507,2025-12-08 13:25:56.737184,0 days 00:00:01.469677,0.005277454080846155,extensive,final,lasso,pca_hybrid,True,COMPLETE
182,-0.0016559721242364045,2025-12-08 13:25:56.737184,2025-12-08 13:25:58.250893,0 days 00:00:01.513709,6.808653001640676,extensive,final,lasso,pca_hybrid,True,COMPLETE
183,-0.0016559721242364045,2025-12-08 13:25:58.251449,2025-12-08 13:25:59.767698,0 days 00:00:01.516249,0.20936904082306368,extensive,final,lasso,pca_hybrid,True,COMPLETE
184,-0.0016559721242364045,2025-12-08 13:25:59.768078,2025-12-08 13:26:01.283591,0 days 00:00:01.515513,0.006970138071813818,extensive,final,lasso,pca_hybrid,True,COMPLETE
185,-0.0016559721242364045,2025-12-08 13:26:01.284845,2025-12-08 13:26:02.807317,0 days 00:00:01.522472,1.0716824309877602,extensive,final,lasso,pca_hybrid,True,COMPLETE
186,-0.0016559721242364045,2025-12-08 13:26:02.807317,2025-12-08 13:26:04.351802,0 days 00:00:01.544485,0.0077978981570348115,extensive,final,lasso,pca_hybrid,True,COMPLETE
187,-0.0016559721242364045,2025-12-08 13:26:04.351802,2025-12-08 13:26:05.868057,0 days 00:00:01.516255,0.014836559015398898,extensive,final,lasso,pca_hybrid,True,COMPLETE
188,-0.0016559721242364045,2025-12-08 13:26:05.868487,2025-12-08 13:26:07.369263,0 days 00:00:01.500776,0.00442314248824102,extensive,final,lasso,pca_hybrid,True,COMPLETE
189,-0.0016559721242364045,2025-12-08 13:26:07.369768,2025-12-08 13:26:08.852144,0 days 00:00:01.482376,0.0032233913968147784,extensive,final,lasso,pca_hybrid,True,COMPLETE
190,-0.0016559721242364045,2025-12-08 13:26:08.852144,2025-12-08 13:26:10.319408,0 days 00:00:01.467264,0.5337702831878036,extensive,final,lasso,pca_hybrid,True,COMPLETE
191,-0.0016559721242364045,2025-12-08 13:26:10.319408,2025-12-08 13:26:11.985541,0 days 00:00:01.666133,0.001869101911406393,extensive,final,lasso,pca_hybrid,True,COMPLETE
192,-0.0016559721242364045,2025-12-08 13:26:11.985541,2025-12-08 13:26:13.485739,0 days 00:00:01.500198,0.005361593152862733,extensive,final,lasso,pca_hybrid,True,COMPLETE
193,-0.0016559721242364045,2025-12-08 13:26:13.485739,2025-12-08 13:26:14.985323,0 days 00:00:01.499584,0.0026540943477408015,extensive,final,lasso,pca_hybrid,True,COMPLETE
194,-0.0016559721242364045,2025-12-08 13:26:14.985835,2025-12-08 13:26:16.571709,0 days 00:00:01.585874,1.4258024620015313,extensive,final,lasso,pca_hybrid,True,COMPLETE
195,-0.0016559721242364045,2025-12-08 13:26:16.572292,2025-12-08 13:26:18.218563,0 days 00:00:01.646271,2.4104459696368443,extensive,final,lasso,pca_hybrid,True,COMPLETE
196,-0.0016559721242364045,2025-12-08 13:26:18.218563,2025-12-08 13:26:19.802689,0 days 00:00:01.584126,0.9383804938032562,extensive,final,lasso,pca_hybrid,True,COMPLETE
197,-0.0016559721242364045,2025-12-08 13:26:19.802689,2025-12-08 13:26:21.286238,0 days 00:00:01.483549,0.01083236530704714,extensive,final,lasso,pca_hybrid,True,COMPLETE
198,-0.0016559721242364045,2025-12-08 13:26:21.286238,2025-12-08 13:26:22.688967,0 days 00:00:01.402729,0.32670542584474377,extensive,final,lasso,pca_hybrid,True,COMPLETE
199,-0.0016559721242364045,2025-12-08 13:26:22.688967,2025-12-08 13:26:24.169668,0 days 00:00:01.480701,3.3531817928495626,extensive,final,lasso,pca_hybrid,True,COMPLETE
200,-0.0016559721242364045,2025-12-08 13:26:24.170172,2025-12-08 13:26:25.622229,0 days 00:00:01.452057,0.0039928358571945195,extensive,final,lasso,pca_hybrid,True,COMPLETE
201,-0.0016559721242364045,2025-12-08 13:26:25.622229,2025-12-08 13:26:27.120904,0 days 00:00:01.498675,0.0339736449264746,extensive,final,lasso,pca_hybrid,True,COMPLETE
202,-0.0016559721242364045,2025-12-08 13:26:27.121905,2025-12-08 13:26:28.621854,0 days 00:00:01.499949,0.01805181787599348,extensive,final,lasso,pca_hybrid,True,COMPLETE
203,-0.0016559721242364045,2025-12-08 13:26:28.621854,2025-12-08 13:26:30.070009,0 days 00:00:01.448155,0.028820772113543912,extensive,final,lasso,pca_hybrid,True,COMPLETE
204,-0.0016559721242364045,2025-12-08 13:26:30.070562,2025-12-08 13:26:31.523782,0 days 00:00:01.453220,0.05950285472106123,extensive,final,lasso,pca_hybrid,True,COMPLETE
205,-0.0016559721242364045,2025-12-08 13:26:31.524329,2025-12-08 13:26:33.039009,0 days 00:00:01.514680,0.0013663838945095522,extensive,final,lasso,pca_hybrid,True,COMPLETE
206,-0.0016559721242364045,2025-12-08 13:26:33.039009,2025-12-08 13:26:34.539151,0 days 00:00:01.500142,0.023306775586105707,extensive,final,lasso,pca_hybrid,True,COMPLETE
207,-0.0016559721242364045,2025-12-08 13:26:34.539151,2025-12-08 13:26:35.987245,0 days 00:00:01.448094,0.008040136519642981,extensive,final,lasso,pca_hybrid,True,COMPLETE
208,-0.0016559721242364045,2025-12-08 13:26:35.987245,2025-12-08 13:26:37.453501,0 days 00:00:01.466256,0.6636613856830992,extensive,final,lasso,pca_hybrid,True,COMPLETE
209,-0.0016559721242364045,2025-12-08 13:26:37.453501,2025-12-08 13:26:38.936627,0 days 00:00:01.483126,0.03997723818628729,extensive,final,lasso,pca_hybrid,True,COMPLETE
210,-0.0016559721242364045,2025-12-08 13:26:38.937004,2025-12-08 13:26:40.420513,0 days 00:00:01.483509,0.05191935987297909,extensive,final,lasso,pca_hybrid,True,COMPLETE
211,-0.0016559721242364045,2025-12-08 13:26:40.420513,2025-12-08 13:26:41.920458,0 days 00:00:01.499945,0.005584578258565814,extensive,final,lasso,pca_hybrid,True,COMPLETE
212,-0.0016559721242364045,2025-12-08 13:26:41.920458,2025-12-08 13:26:43.437399,0 days 00:00:01.516941,9.797849996661082,extensive,final,lasso,pca_hybrid,True,COMPLETE
213,-0.0016559721242364045,2025-12-08 13:26:43.437399,2025-12-08 13:26:44.987783,0 days 00:00:01.550384,0.015425034048177353,extensive,final,lasso,pca_hybrid,True,COMPLETE
214,-0.0016559721242364045,2025-12-08 13:26:44.987783,2025-12-08 13:26:46.387542,0 days 00:00:01.399759,0.16429795260356464,extensive,final,lasso,pca_hybrid,True,COMPLETE
215,-0.0016559721242364045,2025-12-08 13:26:46.387542,2025-12-08 13:26:47.871326,0 days 00:00:01.483784,0.013268788807076682,extensive,final,lasso,pca_hybrid,True,COMPLETE
216,-0.0016559721242364045,2025-12-08 13:26:47.871326,2025-12-08 13:26:49.591479,0 days 00:00:01.720153,0.009223078086123587,extensive,final,lasso,pca_hybrid,True,COMPLETE
217,-0.0016559721242364045,2025-12-08 13:26:49.591992,2025-12-08 13:26:51.221330,0 days 00:00:01.629338,4.978969753205822,extensive,final,lasso,pca_hybrid,True,COMPLETE
218,-0.0016559721242364045,2025-12-08 13:26:51.221330,2025-12-08 13:26:52.837527,0 days 00:00:01.616197,0.0068584496228227985,extensive,final,lasso,pca_hybrid,True,COMPLETE
219,-0.0016559721242364045,2025-12-08 13:26:52.837527,2025-12-08 13:26:54.387598,0 days 00:00:01.550071,0.01951784543514529,extensive,final,lasso,pca_hybrid,True,COMPLETE
220,-0.0016559721242364045,2025-12-08 13:26:54.388276,2025-12-08 13:26:55.916330,0 days 00:00:01.528054,0.003668313153123595,extensive,final,lasso,pca_hybrid,True,COMPLETE
221,-0.0016559721242364045,2025-12-08 13:26:55.917330,2025-12-08 13:26:57.540624,0 days 00:00:01.623294,0.002369142754096978,extensive,final,lasso,pca_hybrid,True,COMPLETE
222,-0.0016559721242364045,2025-12-08 13:26:57.540624,2025-12-08 13:26:59.071201,0 days 00:00:01.530577,0.002808640553496684,extensive,final,lasso,pca_hybrid,True,COMPLETE
223,-0.0016559721242364045,2025-12-08 13:26:59.072248,2025-12-08 13:27:00.607176,0 days 00:00:01.534928,0.0018897356148827788,extensive,final,lasso,pca_hybrid,True,COMPLETE
224,-0.0016559721242364045,2025-12-08 13:27:00.607623,2025-12-08 13:27:02.156735,0 days 00:00:01.549112,0.7892785710456259,extensive,final,lasso,pca_hybrid,True,COMPLETE
225,-0.0016559721242364045,2025-12-08 13:27:02.157694,2025-12-08 13:27:03.673469,0 days 00:00:01.515775,0.11254757549023298,extensive,final,lasso,pca_hybrid,True,COMPLETE
226,-0.0016559721242364045,2025-12-08 13:27:03.674413,2025-12-08 13:27:05.173538,0 days 00:00:01.499125,0.00306234870792943,extensive,final,lasso,pca_hybrid,True,COMPLETE
227,-0.0016559721242364045,2025-12-08 13:27:05.174536,2025-12-08 13:27:06.707658,0 days 00:00:01.533122,0.0010404016480484019,extensive,final,lasso,pca_hybrid,True,COMPLETE
228,-0.0016559721242364045,2025-12-08 13:27:06.708955,2025-12-08 13:27:08.254439,0 days 00:00:01.545484,0.004471944177849313,extensive,final,lasso,pca_hybrid,True,COMPLETE
229,-0.0016559721242364045,2025-12-08 13:27:08.254439,2025-12-08 13:27:09.839510,0 days 00:00:01.585071,0.0015669192497022246,extensive,final,lasso,pca_hybrid,True,COMPLETE
230,-0.0016559721242364045,2025-12-08 13:27:09.839510,2025-12-08 13:27:11.355254,0 days 00:00:01.515744,0.07864192148803972,extensive,final,lasso,pca_hybrid,True,COMPLETE
231,-0.0016559721242364045,2025-12-08 13:27:11.355820,2025-12-08 13:27:12.972628,0 days 00:00:01.616808,0.08240051069705377,extensive,final,lasso,pca_hybrid,True,COMPLETE
232,-0.0016559721242364045,2025-12-08 13:27:12.972628,2025-12-08 13:27:14.523571,0 days 00:00:01.550943,0.1222488619543268,extensive,final,lasso,pca_hybrid,True,COMPLETE
233,-0.0016559721242364045,2025-12-08 13:27:14.523571,2025-12-08 13:27:16.038840,0 days 00:00:01.515269,0.18521583565677166,extensive,final,lasso,pca_hybrid,True,COMPLETE
234,-0.0016559721242364045,2025-12-08 13:27:16.039848,2025-12-08 13:27:17.589417,0 days 00:00:01.549569,0.025999119107921454,extensive,final,lasso,pca_hybrid,True,COMPLETE
235,-0.0016559721242364045,2025-12-08 13:27:17.590442,2025-12-08 13:27:19.288612,0 days 00:00:01.698170,0.04145840479035761,extensive,final,lasso,pca_hybrid,True,COMPLETE
236,-0.0016559721242364045,2025-12-08 13:27:19.288612,2025-12-08 13:27:21.192382,0 days 00:00:01.903770,0.005603711209750838,extensive,final,lasso,pca_hybrid,True,COMPLETE
237,-0.0016559721242364045,2025-12-08 13:27:21.192382,2025-12-08 13:27:22.981027,0 days 00:00:01.788645,0.050331570232373064,extensive,final,lasso,pca_hybrid,True,COMPLETE
238,-0.0016559721242364045,2025-12-08 13:27:22.982097,2025-12-08 13:27:24.642839,0 days 00:00:01.660742,0.09382352691736805,extensive,final,lasso,pca_hybrid,True,COMPLETE
239,-0.0016559721242364045,2025-12-08 13:27:24.643357,2025-12-08 13:27:26.272365,0 days 00:00:01.629008,0.47371554835711627,extensive,final,lasso,pca_hybrid,True,COMPLETE
240,-0.0016559721242364045,2025-12-08 13:27:26.272365,2025-12-08 13:27:27.819997,0 days 00:00:01.547632,0.070052642031213,extensive,final,lasso,pca_hybrid,True,COMPLETE
241,-0.0016559721242364045,2025-12-08 13:27:27.821002,2025-12-08 13:27:29.387317,0 days 00:00:01.566315,2.148621447970382,extensive,final,lasso,pca_hybrid,True,COMPLETE
242,-0.0016559721242364045,2025-12-08 13:27:29.387317,2025-12-08 13:27:30.973101,0 days 00:00:01.585784,1.5308136820929235,extensive,final,lasso,pca_hybrid,True,COMPLETE
243,-0.0016559721242364045,2025-12-08 13:27:30.973101,2025-12-08 13:27:32.488374,0 days 00:00:01.515273,1.005421940324598,extensive,final,lasso,pca_hybrid,True,COMPLETE
244,-0.0016559721242364045,2025-12-08 13:27:32.488374,2025-12-08 13:27:33.982324,0 days 00:00:01.493950,1.2503426038195466,extensive,final,lasso,pca_hybrid,True,COMPLETE
245,-0.0016559721242364045,2025-12-08 13:27:33.982324,2025-12-08 13:27:35.502625,0 days 00:00:01.520301,7.041701695655904,extensive,final,lasso,pca_hybrid,True,COMPLETE
246,-0.0016559721242364045,2025-12-08 13:27:35.502625,2025-12-08 13:27:37.024942,0 days 00:00:01.522317,1.6684507978169107,extensive,final,lasso,pca_hybrid,True,COMPLETE
247,-0.0016559721242364045,2025-12-08 13:27:37.024942,2025-12-08 13:27:38.624295,0 days 00:00:01.599353,0.004441116856779821,extensive,final,lasso,pca_hybrid,True,COMPLETE
248,-0.0016559721242364045,2025-12-08 13:27:38.624295,2025-12-08 13:27:40.160041,0 days 00:00:01.535746,0.7768566108183316,extensive,final,lasso,pca_hybrid,True,COMPLETE
249,-0.0016559721242364045,2025-12-08 13:27:40.161039,2025-12-08 13:27:41.741167,0 days 00:00:01.580128,1.1857917057154772,extensive,final,lasso,pca_hybrid,True,COMPLETE
250,-0.0016559721242364045,2025-12-08 13:27:41.741167,2025-12-08 13:27:43.708018,0 days 00:00:01.966851,0.002219081059372117,extensive,final,lasso,pca_hybrid,True,COMPLETE
251,-0.0016559721242364045,2025-12-08 13:27:43.708018,2025-12-08 13:27:45.526781,0 days 00:00:01.818763,0.14269651919347767,extensive,final,lasso,pca_hybrid,True,COMPLETE
252,-0.0016559721242364045,2025-12-08 13:27:45.527414,2025-12-08 13:27:47.112179,0 days 00:00:01.584765,0.007468667981652917,extensive,final,lasso,pca_hybrid,True,COMPLETE
253,-0.0016559721242364045,2025-12-08 13:27:47.112179,2025-12-08 13:27:48.644889,0 days 00:00:01.532710,0.03532041908359932,extensive,final,lasso,pca_hybrid,True,COMPLETE
254,-0.0016559721242364045,2025-12-08 13:27:48.644889,2025-12-08 13:27:50.174324,0 days 00:00:01.529435,0.010923834284780509,extensive,final,lasso,pca_hybrid,True,COMPLETE
255,-0.0016559721242364045,2025-12-08 13:27:50.176475,2025-12-08 13:27:51.691078,0 days 00:00:01.514603,0.6309978590142108,extensive,final,lasso,pca_hybrid,True,COMPLETE
256,-0.0016559721242364045,2025-12-08 13:27:51.692789,2025-12-08 13:27:53.323117,0 days 00:00:01.630328,2.6984307789000916,extensive,final,lasso,pca_hybrid,True,COMPLETE
257,-0.0016559721242364045,2025-12-08 13:27:53.323117,2025-12-08 13:27:54.854447,0 days 00:00:01.531330,0.003333131309010254,extensive,final,lasso,pca_hybrid,True,COMPLETE
258,-0.0016559721242364045,2025-12-08 13:27:54.854447,2025-12-08 13:27:56.468189,0 days 00:00:01.613742,0.9422334003266198,extensive,final,lasso,pca_hybrid,True,COMPLETE
259,-0.0016559721242364045,2025-12-08 13:27:56.468189,2025-12-08 13:27:58.275413,0 days 00:00:01.807224,0.0012657527777776684,extensive,final,lasso,pca_hybrid,True,COMPLETE
260,-0.0016559721242364045,2025-12-08 13:27:58.275958,2025-12-08 13:27:59.872352,0 days 00:00:01.596394,0.00570846277530651,extensive,final,lasso,pca_hybrid,True,COMPLETE
261,-0.0016559721242364045,2025-12-08 13:27:59.872352,2025-12-08 13:28:01.390678,0 days 00:00:01.518326,0.09830038143778164,extensive,final,lasso,pca_hybrid,True,COMPLETE
262,-0.0016559721242364045,2025-12-08 13:28:01.390678,2025-12-08 13:28:02.918258,0 days 00:00:01.527580,3.952498997309084,extensive,final,lasso,pca_hybrid,True,COMPLETE
263,-0.0016559721242364045,2025-12-08 13:28:02.918258,2025-12-08 13:28:04.470086,0 days 00:00:01.551828,0.057699255755320616,extensive,final,lasso,pca_hybrid,True,COMPLETE
264,-0.0016559721242364045,2025-12-08 13:28:04.470086,2025-12-08 13:28:06.007522,0 days 00:00:01.537436,5.9069867619229095,extensive,final,lasso,pca_hybrid,True,COMPLETE
265,-0.0016559721242364045,2025-12-08 13:28:06.007522,2025-12-08 13:28:07.593195,0 days 00:00:01.585673,0.2701223099706734,extensive,final,lasso,pca_hybrid,True,COMPLETE
266,-0.0016559721242364045,2025-12-08 13:28:07.594199,2025-12-08 13:28:09.110006,0 days 00:00:01.515807,0.004003601741706072,extensive,final,lasso,pca_hybrid,True,COMPLETE
267,-0.0016559721242364045,2025-12-08 13:28:09.110006,2025-12-08 13:28:10.593313,0 days 00:00:01.483307,0.002131586940124355,extensive,final,lasso,pca_hybrid,True,COMPLETE
268,-0.0016559721242364045,2025-12-08 13:28:10.593313,2025-12-08 13:28:11.926445,0 days 00:00:01.333132,1.705822655517007,extensive,final,lasso,pca_hybrid,True,COMPLETE
269,-0.0016559721242364045,2025-12-08 13:28:11.926445,2025-12-08 13:28:13.391218,0 days 00:00:01.464773,0.027853909874040805,extensive,final,lasso,pca_hybrid,True,COMPLETE
270,-0.0016559721242364045,2025-12-08 13:28:13.391218,2025-12-08 13:28:14.891861,0 days 00:00:01.500643,0.006035272057778389,extensive,final,lasso,pca_hybrid,True,COMPLETE
271,-0.0016559721242364045,2025-12-08 13:28:14.892318,2025-12-08 13:28:16.338088,0 days 00:00:01.445770,0.001608484154535237,extensive,final,lasso,pca_hybrid,True,COMPLETE
272,-0.0016559721242364045,2025-12-08 13:28:16.338088,2025-12-08 13:28:18.093231,0 days 00:00:01.755143,0.19609904418102284,extensive,final,lasso,pca_hybrid,True,COMPLETE
273,-0.0016559721242364045,2025-12-08 13:28:18.093231,2025-12-08 13:28:19.693429,0 days 00:00:01.600198,0.04556453948559155,extensive,final,lasso,pca_hybrid,True,COMPLETE
274,-0.0016559721242364045,2025-12-08 13:28:19.693429,2025-12-08 13:28:21.258499,0 days 00:00:01.565070,0.021004998528913573,extensive,final,lasso,pca_hybrid,True,COMPLETE
275,-0.0016559721242364045,2025-12-08 13:28:21.258499,2025-12-08 13:28:22.791781,0 days 00:00:01.533282,0.4029646819549721,extensive,final,lasso,pca_hybrid,True,COMPLETE
276,-0.0016559721242364045,2025-12-08 13:28:22.793358,2025-12-08 13:28:24.337830,0 days 00:00:01.544472,1.2913854423420958,extensive,final,lasso,pca_hybrid,True,COMPLETE
277,-0.0016559721242364045,2025-12-08 13:28:24.337830,2025-12-08 13:28:25.874310,0 days 00:00:01.536480,0.0029309944995850896,extensive,final,lasso,pca_hybrid,True,COMPLETE
278,-0.0016559721242364045,2025-12-08 13:28:25.874310,2025-12-08 13:28:27.393388,0 days 00:00:01.519078,0.008910244727084876,extensive,final,lasso,pca_hybrid,True,COMPLETE
279,-0.0016559721242364045,2025-12-08 13:28:27.393388,2025-12-08 13:28:28.909838,0 days 00:00:01.516450,0.004670426428729711,extensive,final,lasso,pca_hybrid,True,COMPLETE
280,-0.00172376920956759,2025-12-08 13:28:28.910458,2025-12-08 13:28:30.506547,0 days 00:00:01.596089,0.0008074302043707121,extensive,final,lasso,pca_hybrid,True,COMPLETE
281,-0.0016559721242364045,2025-12-08 13:28:30.506547,2025-12-08 13:28:32.076818,0 days 00:00:01.570271,8.213011314935692,extensive,final,lasso,pca_hybrid,True,COMPLETE
282,-0.0016559721242364045,2025-12-08 13:28:32.076818,2025-12-08 13:28:33.611811,0 days 00:00:01.534993,0.12953164273674475,extensive,final,lasso,pca_hybrid,True,COMPLETE
283,-0.0016559721242364045,2025-12-08 13:28:33.612816,2025-12-08 13:28:35.194715,0 days 00:00:01.581899,0.7582768535484762,extensive,final,lasso,pca_hybrid,True,COMPLETE
284,-0.0016559721242364045,2025-12-08 13:28:35.195266,2025-12-08 13:28:36.794846,0 days 00:00:01.599580,2.1496737480831825,extensive,final,lasso,pca_hybrid,True,COMPLETE
285,-0.0016559721242364045,2025-12-08 13:28:36.794846,2025-12-08 13:28:38.281363,0 days 00:00:01.486517,0.0702541629941382,extensive,final,lasso,pca_hybrid,True,COMPLETE
286,-122.19062961909607,2025-12-08 13:28:38.281679,2025-12-08 13:28:39.743914,0 days 00:00:01.462235,0.00011191452153103293,extensive,final,lasso,pca_hybrid,True,COMPLETE
287,-0.0016559721242364045,2025-12-08 13:28:39.744922,2025-12-08 13:28:41.257822,0 days 00:00:01.512900,0.032261409733019636,extensive,final,lasso,pca_hybrid,True,COMPLETE
288,-0.0016559721242364045,2025-12-08 13:28:41.257822,2025-12-08 13:28:42.843933,0 days 00:00:01.586111,0.01242701445255344,extensive,final,lasso,pca_hybrid,True,COMPLETE
289,-0.0016559721242364045,2025-12-08 13:28:42.844943,2025-12-08 13:28:44.291251,0 days 00:00:01.446308,1.0243324393155788,extensive,final,lasso,pca_hybrid,True,COMPLETE
290,-0.0016559721242364045,2025-12-08 13:28:44.291251,2025-12-08 13:28:46.064383,0 days 00:00:01.773132,0.00790914642848856,extensive,final,lasso,pca_hybrid,True,COMPLETE
