number,value,datetime_start,datetime_complete,duration,params_enet_alpha,params_enet_l1_ratio,user_attrs_feature_level,state
145,-0.001355932103017506,2025-12-07 17:23:47.229192,2025-12-07 17:23:47.413837,0 days 00:00:00.184645,0.00045026578698651663,0.9308581640640965,none,COMPLETE
146,0.001117716060797025,2025-12-07 17:23:47.416129,2025-12-07 17:23:47.611865,0 days 00:00:00.195736,0.0005682220579918429,0.9608834367071236,none,COMPLETE
147,-0.028171769224123528,2025-12-07 17:23:47.613722,2025-12-07 17:23:47.812018,0 days 00:00:00.198296,0.0002351090277869478,0.9648225172725127,none,COMPLETE
148,-0.0021977128838471804,2025-12-07 17:23:47.812018,2025-12-07 17:23:48.012642,0 days 00:00:00.200624,0.00039762988292767426,0.9846700856385563,none,COMPLETE
149,0.00031168916223382287,2025-12-07 17:23:48.015496,2025-12-07 17:23:48.211252,0 days 00:00:00.195756,0.000761277354348789,0.9426718190479305,none,COMPLETE
150,0.0005575962949853815,2025-12-07 17:23:48.211252,2025-12-07 17:23:48.409692,0 days 00:00:00.198440,0.0005360542898538861,0.9212809203797918,none,COMPLETE
151,0.0009945112020901166,2025-12-07 17:23:48.411641,2025-12-07 17:23:48.612411,0 days 00:00:00.200770,0.0006064685147331687,0.9549151551535757,none,COMPLETE
152,-0.0011295118943663123,2025-12-07 17:23:48.612916,2025-12-07 17:23:48.810807,0 days 00:00:00.197891,0.0009510065464413185,0.9433795149855579,none,COMPLETE
153,0.001090686459671512,2025-12-07 17:23:48.810807,2025-12-07 17:23:48.997399,0 days 00:00:00.186592,0.0005675919996151788,0.9723830736666071,none,COMPLETE
154,-0.00535054738689696,2025-12-07 17:23:48.999270,2025-12-07 17:23:49.194723,0 days 00:00:00.195453,0.00034465039342364035,0.9735677980344951,none,COMPLETE
155,-0.0020754044417027697,2025-12-07 17:23:49.196234,2025-12-07 17:23:49.395359,0 days 00:00:00.199125,0.00044234111809521466,0.9037192951737013,none,COMPLETE
156,0.0005423062433034254,2025-12-07 17:23:49.396369,2025-12-07 17:23:49.595896,0 days 00:00:00.199527,0.0007366872315789516,0.924595280115116,none,COMPLETE
157,0.0008645698118350253,2025-12-07 17:23:49.596402,2025-12-07 17:23:49.796269,0 days 00:00:00.199867,0.0005288740960818636,0.9659261806532669,none,COMPLETE
158,-0.0016559721242364045,2025-12-07 17:23:49.797164,2025-12-07 17:23:49.995012,0 days 00:00:00.197848,0.0013031105331170404,0.9827253674816882,none,COMPLETE
159,-15.305853241515473,2025-12-07 17:23:49.995012,2025-12-07 17:23:50.692576,0 days 00:00:00.697564,0.000411708027378551,0.009283177793250053,none,COMPLETE
160,-0.32451695190433316,2025-12-07 17:23:50.692576,2025-12-07 17:23:51.022166,0 days 00:00:00.329590,0.0008792085603881069,0.07834412377104727,none,COMPLETE
161,0.0010789307835978867,2025-12-07 17:23:51.022166,2025-12-07 17:23:51.212800,0 days 00:00:00.190634,0.0005848294228228517,0.947890008765627,none,COMPLETE
162,0.0008024065764969576,2025-12-07 17:23:51.212800,2025-12-07 17:23:51.410165,0 days 00:00:00.197365,0.0005626127445426313,0.9015154135736723,none,COMPLETE
163,0.0005726287856309872,2025-12-07 17:23:51.410165,2025-12-07 17:23:51.610522,0 days 00:00:00.200357,0.0007317225039052074,0.9235878649898461,none,COMPLETE
164,-0.0003072941596838537,2025-12-07 17:23:51.610522,2025-12-07 17:23:51.811125,0 days 00:00:00.200603,0.0004728673614143631,0.9554629102155429,none,COMPLETE
165,-0.0016559721242364045,2025-12-07 17:23:51.812927,2025-12-07 17:23:51.996375,0 days 00:00:00.183448,0.0010332770283531139,0.9999549344922999,none,COMPLETE
166,0.0009680942770384782,2025-12-07 17:23:51.998339,2025-12-07 17:23:52.181662,0 days 00:00:00.183323,0.0006268591184607954,0.9352044114812152,none,COMPLETE
167,-0.015754181904352738,2025-12-07 17:23:52.182853,2025-12-07 17:23:52.379516,0 days 00:00:00.196663,0.0003024954165801115,0.8915657362691662,none,COMPLETE
168,5.637365694688423e-05,2025-12-07 17:23:52.379516,2025-12-07 17:23:52.577615,0 days 00:00:00.198099,0.0007721311342268685,0.9691506779603652,none,COMPLETE
169,0.0006968695471743688,2025-12-07 17:23:52.579347,2025-12-07 17:23:52.778372,0 days 00:00:00.199025,0.0005495187426816768,0.9123478268645191,none,COMPLETE
170,-0.009445011234317846,2025-12-07 17:23:52.778372,2025-12-07 17:23:52.978491,0 days 00:00:00.200119,0.00035347457653833237,0.8653646320876923,none,COMPLETE
171,-0.032610726706920445,2025-12-07 17:23:52.986318,2025-12-07 17:23:53.247725,0 days 00:00:00.261407,0.0006176541097249699,0.35316872872084304,none,COMPLETE
172,-0.0008690938932351585,2025-12-07 17:23:53.249868,2025-12-07 17:23:53.445286,0 days 00:00:00.195418,0.0004569101626473261,0.9473310795595504,none,COMPLETE
173,0.0008624527860599714,2025-12-07 17:23:53.446296,2025-12-07 17:23:53.646902,0 days 00:00:00.200606,0.0006530752645754334,0.940068419952838,none,COMPLETE
174,-0.00042924939492761105,2025-12-07 17:23:53.646902,2025-12-07 17:23:53.844530,0 days 00:00:00.197628,0.0008288832839457674,0.9836699470122148,none,COMPLETE
175,0.001144290724847415,2025-12-07 17:23:53.846536,2025-12-07 17:23:54.045804,0 days 00:00:00.199268,0.0005869824535333785,0.9191502394747221,none,COMPLETE
176,-0.00017645269792176954,2025-12-07 17:23:54.046838,2025-12-07 17:23:54.243667,0 days 00:00:00.196829,0.0005132478243997518,0.8900627436485585,none,COMPLETE
177,-0.0010265837150610357,2025-12-07 17:23:54.264371,2025-12-07 17:23:54.449021,0 days 00:00:00.184650,0.0009663392818495508,0.9174767612711038,none,COMPLETE
178,-0.0016559721242364045,2025-12-07 17:23:54.449021,2025-12-07 17:23:54.645313,0 days 00:00:00.196292,0.09735348182003772,0.8459490980231185,none,COMPLETE
179,-0.00309963892810076,2025-12-07 17:23:54.648002,2025-12-07 17:23:54.846753,0 days 00:00:00.198751,0.0004074986216880643,0.8808965081090362,none,COMPLETE
180,0.0006399973476628832,2025-12-07 17:23:54.848532,2025-12-07 17:23:55.046410,0 days 00:00:00.197878,0.0006884573375287663,0.9636069407669102,none,COMPLETE
181,0.0005073974159491105,2025-12-07 17:23:55.047920,2025-12-07 17:23:55.230666,0 days 00:00:00.182746,0.0005247314416639004,0.9358477460728403,none,COMPLETE
182,0.001060766230650138,2025-12-07 17:23:55.232677,2025-12-07 17:23:55.428205,0 days 00:00:00.195528,0.0005787388043468712,0.9049029877096691,none,COMPLETE
183,0.00031516622115127885,2025-12-07 17:23:55.428205,2025-12-07 17:23:55.626798,0 days 00:00:00.198593,0.0007994877465012546,0.8969735300324173,none,COMPLETE
184,0.0010936750938316993,2025-12-07 17:23:55.628922,2025-12-07 17:23:55.829304,0 days 00:00:00.200382,0.0006032166144636137,0.9139040392701206,none,COMPLETE
185,0.0007863667390004917,2025-12-07 17:23:55.829304,2025-12-07 17:23:56.028574,0 days 00:00:00.199270,0.0006910552177051156,0.9156596325912223,none,COMPLETE
186,-0.0010280740857616655,2025-12-07 17:23:56.028574,2025-12-07 17:23:56.227370,0 days 00:00:00.198796,0.0004469941212041484,0.9576197009748111,none,COMPLETE
187,0.0009372424744912289,2025-12-07 17:23:56.227370,2025-12-07 17:23:56.415507,0 days 00:00:00.188137,0.0005550566898340971,0.9284670879974352,none,COMPLETE
