number,value,datetime_start,datetime_complete,duration,params_lasso_alpha,user_attrs_feature_level,state
156,-0.016347709173851976,2025-12-07 17:01:23.391900,2025-12-07 17:01:23.701587,0 days 00:00:00.309687,0.00029363788082709417,simple2,COMPLETE
157,-0.0016559721242364045,2025-12-07 17:01:23.701587,2025-12-07 17:01:23.984395,0 days 00:00:00.282808,0.0014206551630353943,simple2,COMPLETE
158,-0.002246461878124384,2025-12-07 17:01:23.984395,2025-12-07 17:01:24.265858,0 days 00:00:00.281463,0.00042345463554960565,simple2,COMPLETE
159,-0.001289893569720683,2025-12-07 17:01:24.266362,2025-12-07 17:01:24.563324,0 days 00:00:00.296962,0.0009274151590019299,simple2,COMPLETE
160,-3.99467293404158e-05,2025-12-07 17:01:24.564337,2025-12-07 17:01:24.860097,0 days 00:00:00.295760,0.0005242941912407404,simple2,COMPLETE
161,-0.00014083955531870215,2025-12-07 17:01:24.860097,2025-12-07 17:01:25.139999,0 days 00:00:00.279902,0.0006684945621159826,simple2,COMPLETE
162,0.00015619045234527285,2025-12-07 17:01:25.139999,2025-12-07 17:01:25.431608,0 days 00:00:00.291609,0.0005989789743669601,simple2,COMPLETE
163,-0.00019774439058791357,2025-12-07 17:01:25.432613,2025-12-07 17:01:25.735019,0 days 00:00:00.302406,0.0004895908870295064,simple2,COMPLETE
164,-0.0006200063330112174,2025-12-07 17:01:25.736024,2025-12-07 17:01:26.032169,0 days 00:00:00.296145,0.0007418162557595541,simple2,COMPLETE
165,-0.0015246904837819357,2025-12-07 17:01:26.032169,2025-12-07 17:01:26.327944,0 days 00:00:00.295775,0.0010282589272268688,simple2,COMPLETE
166,-0.03896318808534105,2025-12-07 17:01:26.327944,2025-12-07 17:01:26.640885,0 days 00:00:00.312941,0.00023223326457648766,simple2,COMPLETE
167,-0.010048587994210267,2025-12-07 17:01:26.640885,2025-12-07 17:01:26.948599,0 days 00:00:00.307714,0.0003293359524783772,simple2,COMPLETE
168,0.00017499288886387485,2025-12-07 17:01:26.949603,2025-12-07 17:01:27.249938,0 days 00:00:00.300335,0.0005769227485832542,simple2,COMPLETE
169,-0.0016559721242364045,2025-12-07 17:01:27.249938,2025-12-07 17:01:27.547029,0 days 00:00:00.297091,0.20727089489585543,simple2,COMPLETE
170,-0.005656019598624347,2025-12-07 17:01:27.547029,2025-12-07 17:01:27.859561,0 days 00:00:00.312532,0.00037282902157860856,simple2,COMPLETE
171,0.0001531928211010817,2025-12-07 17:01:27.859561,2025-12-07 17:01:28.173054,0 days 00:00:00.313493,0.0005997115740345303,simple2,COMPLETE
172,0.00017958228683856436,2025-12-07 17:01:28.173054,2025-12-07 17:01:28.469461,0 days 00:00:00.296407,0.0005786165927450494,simple2,COMPLETE
173,-0.0004819710401812542,2025-12-07 17:01:28.470307,2025-12-07 17:01:28.781432,0 days 00:00:00.311125,0.0007233052481145633,simple2,COMPLETE
174,-0.00015068500788347391,2025-12-07 17:01:28.781432,2025-12-07 17:01:29.094071,0 days 00:00:00.312639,0.0005002973561757895,simple2,COMPLETE
