,feature,coverage,folds_used,frac_folds_r2_pos,r2_train_mean,r2_train_medium,r2_train_std,r2_test_mean,r2_test_medium,r2_te_std,mse_train_mean,mse_train_median,mse_train_std,mse_test_mean,mse_test_median,mse_test_std,mse_improve_vs_baseline_mean,pearson_test_mean,spearman_test_mean
78,S3_is_missing_lag30,1.0,5,0.0,0.00013614137142936578,0.0001378776162821449,1.7035970657023395e-05,-0.015865046723629428,-0.014447878583854878,0.01817685112079339,0.00011215152873544165,0.00011229010381657662,3.7177436555399756e-07,9.96796150519686e-05,9.283197259097441e-05,7.426125603395735e-05,-7.94089135686116e-09,-1.435137966454781e-17,
79,S3_lag30,1.0,5,0.0,0.00013613611538174642,0.0001378716392903545,1.7035890533228375e-05,-0.015865114714891427,-0.014448216552131132,0.01817664519120552,0.00011215152932525254,0.00011229010448782618,3.7177446422051385e-07,9.967962584444916e-05,9.283199612823268e-05,7.426127622728002e-05,-7.951683837412442e-09,0.03292815737079556,0.04654377880184332
80,M6_mean126,1.0,5,0.0,0.00017048008903346455,0.00017241854484306707,1.6514542539788114e-05,-0.01586532123457398,-0.01464321460623208,0.018001203618839813,0.00011214767705609039,0.00011228622467727611,3.7175551918257026e-07,9.967444687707054e-05,9.282708607592948e-05,7.425846784759598e-05,-2.7727164587948047e-09,0.007720852896952876,-0.029445084485407075
81,M6_is_missing_mean126,1.0,5,0.0,0.00017044837032351712,0.00017238646813599878,1.651460705898294e-05,-0.015865367664252217,-0.014643407437534117,0.018001251147714226,0.00011214768061394806,0.00011228622827966957,3.717555579273405e-07,9.967445223962567e-05,9.282708957448536e-05,7.425847164541843e-05,-2.7780790139037026e-09,1.0811226807261753e-17,
82,M6_min21,1.0,5,0.0,0.00017428533277283887,0.00017624586868336678,1.6473746680856623e-05,-0.015865849880615367,-0.014661534076921612,0.017986273887909996,0.00011214725023323457,0.00011228579484742082,3.717537626442683e-07,9.967402923738925e-05,9.282665623532461e-05,7.4258227660964e-05,-2.3550767775133295e-09,0.04949367540880177,0.0462173976990776
83,M6_is_missing_max21,1.0,5,0.0,0.00017425419934005148,0.00017621380842358647,1.6472086287101268e-05,-0.01586597408048358,-0.014662218200818256,0.01798597747560807,0.00011214725372540365,0.00011228579844796715,3.7175378500648943e-07,9.967403126253632e-05,9.282666368433771e-05,7.425822791881051e-05,-2.35710192456371e-09,-2.103350918372282e-17,
84,S3_is_missing_max63,1.0,5,0.0,0.00013228328462770999,0.00013397013566018856,1.6901538178157295e-05,-0.015875005138274112,-0.014492300483651688,0.018162866261138808,0.00011215196148590834,0.00011229054264848642,3.7177616779395366e-07,9.967975336215341e-05,9.283142624409778e-05,7.426107539368042e-05,-8.079201541662891e-09,-1.7496670543055714e-17,
85,S3_min63,1.0,5,0.0,0.00013225433748398352,0.00013393907493575163,1.689785848008278e-05,-0.015875090633498613,-0.014493057756490124,0.018162125576453754,0.00011215196473288614,0.00011229054613677935,3.717762021787276e-07,9.967974861285806e-05,9.283144657047291e-05,7.426108086981356e-05,-8.074452246296732e-09,0.050488764466028555,0.04620623495716677
86,M1_max126,1.0,5,0.0,0.00014341672063986622,0.00014515859271146958,1.6591700419197743e-05,-0.015877462212616544,-0.014594822972261667,0.018077020256216363,0.00011215071267596963,0.00011228928612223574,3.717688009129582e-07,9.967734416338827e-05,9.282892924419724e-05,7.425970810404074e-05,-5.6700027765234145e-09,0.09444603392345188,0.12984027693289932
87,M1_max63,1.0,5,0.0,0.00014342419183808187,0.0001451666958548481,1.659230529760638e-05,-0.0158775152672459,-0.0145949375528589,0.018077141662099408,0.00011215071183788054,0.00011228928521220746,3.717687726598669e-07,9.967734630870503e-05,9.282892367220457e-05,7.425970211246701e-05,-5.6721480932696585e-09,0.026493678373097528,0.055276704398046425
88,M1_max5,1.0,5,0.0,0.000143428609205265,0.00014517146176806772,1.6594099682637244e-05,-0.015877573804170365,-0.014595058920677584,0.01807736819141754,0.00011215071134256012,0.00011228928467696876,3.717688330689373e-07,9.96773592541586e-05,9.282893323243206e-05,7.425971272583263e-05,-5.685093546834298e-09,0.15993537267486607,0.18479218508930656
89,M1,1.0,5,0.0,0.0001434317532111429,0.00014517463552854437,1.6594861855147837e-05,-0.015877667092740255,-0.014594975044267766,0.01807740046049434,0.00011215071098972101,0.00011228928432053772,3.7176876231397506e-07,9.967736794130472e-05,9.282896555947043e-05,7.425970900642732e-05,-5.693780692953942e-09,0.13138891942743697,0.17002688172043012
90,M1_max21,1.0,5,0.0,0.00014343418958533415,0.0001451772748233271,1.6593748931051685e-05,-0.015877670140927648,-0.0145954459017954,0.018077309864360434,0.00011215071071651293,0.00011228928402413018,3.717687878948998e-07,9.967735936123383e-05,9.282893140275901e-05,7.425970320246456e-05,-5.685200622085199e-09,0.07123142915499474,0.09253286754734306
91,M1_max252,1.0,5,0.0,0.00014343193998351823,0.00014517505880484727,1.6593854318105254e-05,-0.015877721483492868,-0.014594966945290944,0.018077151688474073,0.00011215071096868601,0.00011228928427300143,3.7176872948583406e-07,9.967736739849019e-05,9.282897089099027e-05,7.425970965549848e-05,-5.693237878424723e-09,0.06931573264530827,0.13402026037335485
92,M1_is_missing,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
93,M1_is_missing_min5,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
94,M1_is_missing_min21,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
95,M1_is_missing_min63,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
96,M1_is_missing_min126,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
97,M1_is_missing_min252,1.0,5,0.0,0.0001433539600401934,0.00014509703350262804,1.6592802303592865e-05,-0.01587816882806381,-0.014596623098303452,0.0180768933000907,0.00011215071971577446,0.00011228929303567889,3.7176888136492066e-07,9.96773950897933e-05,9.282897482378539e-05,7.425972877022258e-05,-5.720929181540811e-09,1.883218322732631e-18,
98,M13_lag10,1.0,5,0.0,0.00014311436287883783,0.00014485498906047223,1.6587794421799078e-05,-0.015878523026966462,-0.014597785839375765,0.018076683147463714,0.00011215074659052958,0.00011228932021862235,3.717689325019363e-07,9.967740345526749e-05,9.28289564733998e-05,7.425971658335127e-05,-5.729294655753138e-09,-0.039445213018810335,-0.079502688172043
99,M14_lag10,1.0,5,0.0,0.00014310015494996,0.0001448407882458369,1.658854939338657e-05,-0.015878559973549145,-0.014597825324141445,0.018076780881000933,0.00011215074818432061,0.00011228932181345319,3.717689884401811e-07,9.967741229720342e-05,9.282896342098188e-05,7.425972670241426e-05,-5.738136591667317e-09,-0.04059485782163955,-0.07412634408602152
100,M13_is_missing_lag10,1.0,5,0.0,0.00014309995984806978,0.00014484048625984514,1.6588661733749113e-05,-0.015878571202009483,-0.014597917379533865,0.0180767838717402,0.00011215074820624345,0.00011228932184736791,3.717690032364165e-07,9.967741392659037e-05,9.28289656164333e-05,7.425972854190998e-05,-5.739765978626061e-09,1.4021617954542315e-18,
101,M14_is_missing_lag10,1.0,5,0.0,0.00014309995984806978,0.00014484048625984514,1.6588661733749113e-05,-0.015878571202009483,-0.014597917379533865,0.0180767838717402,0.00011215074820624345,0.00011228932184736791,3.717690032364165e-07,9.967741392659037e-05,9.28289656164333e-05,7.425972854190998e-05,-5.739765978626061e-09,1.4021617954542315e-18,
102,M1_lag1,1.0,5,0.0,0.00014275965095555954,0.00014449229470714364,1.6554708558654425e-05,-0.015880114860938342,-0.014608444083583638,0.018071803334155184,0.00011215078637740756,0.00011228936095122505,3.717690340077895e-07,9.96773386595873e-05,9.282877051483687e-05,7.42596350406233e-05,-5.664498975541284e-09,0.10646641170307183,0.14726382488479264
103,M1_mean5,1.0,5,0.0,0.00014265267470956467,0.00014438464383370597,1.655502462572996e-05,-0.01588011731744694,-0.014608102920720345,0.01807222374045715,0.00011215079837662474,0.00011228937304101973,3.7176908671636246e-07,9.967734674313385e-05,9.282876350502784e-05,7.425963666625851e-05,-5.672582522097205e-09,0.14285839184137444,0.20150729646697388
104,M1_is_missing_lag1,1.0,5,0.0,0.00014270183671853952,0.0001444349877759432,1.655390632274856e-05,-0.015880516203052954,-0.014609443761962604,0.018071506172242745,0.00011215079286236942,0.00011228936738711367,3.71769101781644e-07,9.967736455297102e-05,9.282878952111086e-05,7.425965183289001e-05,-5.690392359276994e-09,1.8993130060073767e-18,
105,M1_is_missing_mean5,1.0,5,0.0,0.00014258385293823838,0.00014431602129283405,1.6553667900209117e-05,-0.015880625434449857,-0.014609480042078182,0.018071760308784428,0.00011215080609628192,0.00011228938074771453,3.7176916405530875e-07,9.967737805937336e-05,9.282879488242099e-05,7.425965629110833e-05,-5.7038987616144175e-09,6.1927818377863874e-18,
106,M13_mean21,1.0,5,0.0,0.00014200192773337062,0.00014372644151749991,1.6528829941961654e-05,-0.01588217687760447,-0.0146171791110552,0.018068820277066005,0.00011215087136893975,0.00011228944696081803,3.717693527602189e-07,9.967737263065306e-05,9.282868226553916e-05,7.425960854539963e-05,-5.698470041306115e-09,0.037620011755859044,-0.0006336405529953959
107,M14_mean21,1.0,5,0.0,0.00014199056697408174,0.00014371519482436756,1.6529747398269603e-05,-0.015882216657094928,-0.01461717290917064,0.018068951763902937,0.00011215087264332655,0.00011228944822388452,3.717693902876849e-07,9.96773814526107e-05,9.28286903898817e-05,7.42596161331906e-05,-5.707291998946701e-09,-0.03236997820955774,-0.06108870967741935
108,M13_is_missing_mean21,1.0,5,0.0,0.00014199062219424352,0.00014371514791733375,1.6529871496345535e-05,-0.01588222774291568,-0.014617261170184248,0.018068957995733517,0.00011215087263716677,0.00011228944822915244,3.7176940318538164e-07,9.967738302727831e-05,9.282869267478777e-05,7.42596176662061e-05,-5.708866666561969e-09,-1.5723177493664354e-17,
109,M14_is_missing_mean21,1.0,5,0.0,0.00014199062219424352,0.00014371514791733375,1.6529871496345535e-05,-0.01588222774291568,-0.014617261170184248,0.018068957995733517,0.00011215087263716677,0.00011228944822915244,3.7176940318538164e-07,9.967738302727831e-05,9.282869267478777e-05,7.42596176662061e-05,-5.708866666561969e-09,-1.5723177493664354e-17,
110,M1_min5,1.0,5,0.0,0.00014206342808904538,0.00014378694225292143,1.6521732933860234e-05,-0.015882284827893844,-0.014619334565004083,0.018067598480406257,0.00011215086447049818,0.00011228944016624735,3.7176927122046426e-07,9.967733193736814e-05,9.282862009243156e-05,7.425957285498358e-05,-5.657776756405782e-09,0.08799417162118815,0.1523838622645682
111,M1_is_missing_max5,1.0,5,0.0,0.00014200392340857348,0.0001437274148157197,1.652027749802838e-05,-0.015882662802853442,-0.014620491019149195,0.018067191163299565,0.00011215087114513815,0.00011228944685151119,3.7176936423516506e-07,9.967735460299734e-05,9.282863708661269e-05,7.425959113905029e-05,-5.680442385589681e-09,1.1656925414804305e-17,
112,M1_lag2,1.0,5,0.0,0.00014154587735790703,0.00014325920704638673,1.6477813926556882e-05,-0.015884517832026247,-0.014633454344163521,0.018061174458624454,0.00011215092252249064,0.00011228949943386015,3.717694287987323e-07,9.967725705469436e-05,9.28283765588946e-05,7.425947199016198e-05,-5.58289408261086e-09,0.17467725319761168,0.18143241167434718
113,M1_is_missing_lag2,1.0,5,0.0,0.00014148032534824217,0.00014319444675858772,1.6477150656763403e-05,-0.015885111296142406,-0.014634808698813284,0.018060725633752765,0.0001121509298753792,0.00011228950670680237,3.7176950168905494e-07,9.967729743315534e-05,9.282842062340018e-05,7.425949719755782e-05,-5.62327254357794e-09,1.8289475161655142e-17,
114,M6_mean63,1.0,5,0.0,0.00016508188321420202,0.0001669239837799319,1.604774796712094e-05,-0.015891667170137857,-0.014798784040038315,0.017930861531388235,0.00011214828255399207,0.00011228684174718843,3.7175663650052417e-07,9.96737859742003e-05,9.282476837161628e-05,7.425742228133536e-05,-2.1118135885302668e-09,0.054802908918203365,0.041474654377880185
115,M6_is_missing_mean63,1.0,5,0.0,0.00016503944481809362,0.0001668806989899574,1.604686571258516e-05,-0.01589173506094501,-0.014799228629931438,0.01793076290525794,0.00011214828731425717,0.00011228684660831224,3.7175668408706633e-07,9.967378904997281e-05,9.28247708377133e-05,7.425742507491308e-05,-2.1148893610716588e-09,-3.953472196460862e-18,
116,M1_lag5,1.0,5,0.0,0.00013762781122013125,0.0001392812924128073,1.622945210898832e-05,-0.015899705767090034,-0.014716212559578112,0.018026294245047175,0.00011215136199917797,0.00011228994617590306,3.717706303124035e-07,9.967705145048821e-05,9.282718521030907e-05,7.425896225164606e-05,-5.377289876458272e-09,0.048938823478908176,0.043231566820276505
117,M1_is_missing_lag5,1.0,5,0.0,0.00013756190474980556,0.0001392148631518264,1.6228116122327667e-05,-0.015900137271627736,-0.014717490823830781,0.0180257687618305,0.00011215136939201116,0.00011228995363628029,3.7177077288321374e-07,9.9677083034817e-05,9.282722576076544e-05,7.425899359160245e-05,-5.408874205264317e-09,-1.609884750487555e-17,
118,M6_mean21,1.0,5,0.0,0.00016361411815304371,0.00016542264462826584,1.5858203921851796e-05,-0.01590220940637086,-0.01486317975864515,0.01790100648871915,0.00011214844718764683,0.00011228701035596502,3.7175674145221445e-07,9.967346238351927e-05,9.28237978946832e-05,7.425696847411165e-05,-1.7882229075286072e-09,0.09640608080420976,0.1258832565284178
119,M6_is_missing_mean21,1.0,5,0.0,0.00016356903834413572,0.00016537672637950696,1.5857274115838878e-05,-0.015902295898496233,-0.014863641966327501,0.017900870672316764,0.00011214845224420663,0.00011228701551284096,3.71756795994178e-07,9.96734672921408e-05,9.282380381764366e-05,7.425697387931198e-05,-1.7931315290426906e-09,1.2478887206710393e-17,
120,M1_mean21,1.0,5,0.0,0.0001347666254372104,0.0001363778426407558,1.6071210814303855e-05,-0.015909736338554036,-0.014768905799888321,0.018004994040091975,0.00011215168292941426,0.00011229027224953765,3.7177166208047384e-07,9.967697521007835e-05,9.282647740911016e-05,7.425866935203398e-05,-5.301049466588089e-09,0.04551699283752504,0.056912442396313365
121,M1_is_missing_mean21,1.0,5,0.0,0.00013470274496207857,0.00013631398766911218,1.6070212634412617e-05,-0.015910125326919777,-0.014770112927923629,0.0180046785108975,0.00011215169009494784,0.00011229027942080779,3.7177178519146874e-07,9.967700136086279e-05,9.28264930019951e-05,7.425869119341136e-05,-5.327200251028553e-09,-1.2836756302181751e-17,
122,M13_is_missing_mean252,1.0,5,0.0,0.00012567381715222758,0.0001272054210043061,1.604682124189692e-05,-0.015920222076427803,-0.01477713116827628,0.0180247290945708,0.00011215270284565858,0.00011229130236374515,3.7177692005232033e-07,9.967815074997165e-05,9.282688577352893e-05,7.425905239443374e-05,-6.476589359907554e-09,6.304448170502285e-19,
123,M14_is_missing_mean252,1.0,5,0.0,0.00012567381715222758,0.0001272054210043061,1.604682124189692e-05,-0.015920222076427803,-0.01477713116827628,0.0180247290945708,0.00011215270284565858,0.00011229130236374515,3.7177692005232033e-07,9.967815074997165e-05,9.282688577352893e-05,7.425905239443374e-05,-6.476589359907554e-09,6.304448170502285e-19,
124,M14_mean252,1.0,5,0.0,0.00012566860324394468,0.00012720023070067477,1.604602345974231e-05,-0.015920253484929113,-0.014777280538011528,0.018024609296300433,0.00011215270343045091,0.00011229130294664524,3.717769082909393e-07,9.967814833104655e-05,9.282688000406581e-05,7.425904961044526e-05,-6.474170434780621e-09,-0.0458906920340217,-0.06705069124423965
125,M13_mean252,1.0,5,0.0,0.00012567077963803185,0.0001272020993776657,1.6044596031170285e-05,-0.015920276224922557,-0.014777631797790569,0.018024352682630702,0.00011215270318632393,0.00011229130273678237,3.717769036297641e-07,9.96781421782619e-05,9.282687263577871e-05,7.425904616573388e-05,-6.468017650153887e-09,0.014253915622278868,-0.024155145929339483
126,M1_is_missing_max126,1.0,5,0.0,0.0001270648008849129,0.00012860315217544382,1.5997846538037815e-05,-0.015920970585301442,-0.014793558835058729,0.01801196032533324,0.00011215254682219591,0.00011229114539072375,3.7177589521560223e-07,9.967781119273736e-05,9.282652385595771e-05,7.42588493600413e-05,-6.137032125609382e-09,-3.796445545506448e-18,
127,M1_min126,1.0,5,0.0,0.00012706920356893027,0.00012860814172455104,1.5997121740775765e-05,-0.015920979364387654,-0.014793466027361202,0.018011837586885862,0.00011215254632827817,0.00011229114483036951,3.717758619823373e-07,9.967780687410459e-05,9.282651304154277e-05,7.425884627567433e-05,-6.132713492831604e-09,0.018212819709229038,-0.034614627639806585
128,M1_lag10,1.0,5,0.0,0.00013199254415063866,0.0001335578019292516,1.5868181814186703e-05,-0.01592194079536071,-0.014837124659733636,0.017975760339619257,0.00011215199408870526,0.00011229058895586861,3.7177236610551596e-07,9.967676192008497e-05,9.28254925654166e-05,7.42582233916568e-05,-5.087759473208851e-09,-0.013469607788669785,-0.040572196620583714
